title,time_str,time,url_link,location,county,state,magnitude,depth_km,depth_mi
M 1 0 8km NW of The Geysers CA,2022-04-13T08:31:13.048Z,2022-04-13 08:31:13.048000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73717766,"{'type': 'Point', 'coordinates': (-122.815834, 38.8330002)}",Geysers,CA,1.0,1.49,0.93
M 1 8 46 km S of Denali National Park Alaska,2022-04-13T08:09:43.444Z,2022-04-13 08:09:43.444000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224qh566r,"{'type': 'Point', 'coordinates': (-151.5984, 63.1256)}",Park,Alaska,1.8,15.90,9.88
M 0 6 19km ESE of Anza CA,2022-04-13T15:43:56.084Z,2022-04-13 15:43:56.084000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39991215,"{'type': 'Point', 'coordinates': (-116.4805, 33.511)}",Anza,CA,0.6,15.56,9.67
M 3 2 64 km NE of Punta Cana Dominican Republic,2022-04-13T08:21:23.770Z,2022-04-13 08:21:23.770000,https://earthquake.usgs.gov/earthquakes/eventpage/pr71344428,"{'type': 'Point', 'coordinates': (-67.922, 18.9446666666667)}",Dominican,Republic,3.2,41.23,25.62
M 2 2 39 km W of Tanana Alaska,2022-04-13T08:03:04.908Z,2022-04-13 08:03:04.908000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224qguktr,"{'type': 'Point', 'coordinates': (-152.9202, 65.2121)}",Tanana,Alaska,2.2,0.80,0.50
M 0 9 33 km S of False Pass Alaska,2022-04-13T22:11:50.140Z,2022-04-13 22:11:50.140000,https://earthquake.usgs.gov/earthquakes/eventpage/av91054618,"{'type': 'Point', 'coordinates': (-163.316166666667, 54.555)}",Pass,Alaska,0.9,10.88,6.76
M 1 3 42 km SSW of Manley Hot Springs Alaska,2022-04-13T08:00:11.872Z,2022-04-13 08:00:11.872000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224qgsrd9,"{'type': 'Point', 'coordinates': (-151.0524, 64.6601)}",Springs,Alaska,1.3,7.40,4.60
M 1 6 14 km ENE of Leon Oklahoma,2022-04-14T12:53:32.882Z,2022-04-14 12:53:32.882000,https://earthquake.usgs.gov/earthquakes/eventpage/ok2022heyf,"{'type': 'Point', 'coordinates': (-97.2875, 33.94166667)}",Leon,Oklahoma,1.6,12.63,7.85
M 0 9 21km E of Little Lake CA,2022-04-13T15:39:52.784Z,2022-04-13 15:39:52.784000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39991207,"{'type': 'Point', 'coordinates': (-117.675, 35.9053333)}",Lake,CA,0.9,3.57,2.22
M 2 4 50 km E of Pedro Bay Alaska,2022-04-13T09:33:20.040Z,2022-04-13 09:33:20.040000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224qgp3zg,"{'type': 'Point', 'coordinates': (-153.2061, 59.7546)}",Bay,Alaska,2.4,102.40,63.63
M 1 2 Utah,2022-04-13T15:34:53.820Z,2022-04-13 15:34:53.820000,https://earthquake.usgs.gov/earthquakes/eventpage/uu60491297,"{'type': 'Point', 'coordinates': (-112.1755, 40.4881667)}",2,Utah,1.2,1.60,0.99
M 1 2 44 km NW of Beluga Alaska,2022-04-13T07:21:26.507Z,2022-04-13 07:21:26.507000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224qgmpk0,"{'type': 'Point', 'coordinates': (-151.5625, 61.4685)}",Beluga,Alaska,1.2,67.10,41.69
M 1 5 41 km W of Cantwell Alaska,2022-04-13T07:10:21.536Z,2022-04-13 07:10:21.536000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224qgiwc8,"{'type': 'Point', 'coordinates': (-149.7709, 63.3797)}",Cantwell,Alaska,1.5,0.00,0.00
M 1 0 7km NW of The Geysers CA,2022-04-13T07:16:13.593Z,2022-04-13 07:16:13.593000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73717761,"{'type': 'Point', 'coordinates': (-122.80867, 38.8224983)}",Geysers,CA,1.0,2.42,1.50
M 4 6 94 km W of San Antonio de los Cobres Argentina,2022-04-13T07:08:10.040Z,2022-04-13 07:08:10.040000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h1nt,"{'type': 'Point', 'coordinates': (-67.2482, -24.2508)}",Cobres,Argentina,4.6,190.93,118.64
M 0 4 7km WNW of Cobb CA,2022-04-13T08:42:14.262Z,2022-04-13 08:42:14.262000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73717756,"{'type': 'Point', 'coordinates': (-122.8013306, 38.8411674)}",Cobb,CA,0.4,1.50,0.93
M 1 5 40 km S of Glacier View Alaska,2022-04-13T07:03:42.825Z,2022-04-13 07:03:42.825000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224qg68qn,"{'type': 'Point', 'coordinates': (-147.5788, 61.4451)}",View,Alaska,1.5,20.20,12.55
M 0 4 8km NW of The Geysers CA,2022-04-13T06:56:12.485Z,2022-04-13 06:56:12.485000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73717751,"{'type': 'Point', 'coordinates': (-122.8176651, 38.833168)}",Geysers,CA,0.4,1.85,1.15
M 1 4 53 km NNW of Petersville Alaska,2022-04-13T06:39:37.082Z,2022-04-13 06:39:37.082000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224qg5bej,"{'type': 'Point', 'coordinates': (-151.0159, 62.967)}",Petersville,Alaska,1.4,125.70,78.11
M 2 2 52 km NW of Toyah Texas,2022-04-13T18:12:35.555Z,2022-04-13 18:12:35.555000,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022hewb,"{'type': 'Point', 'coordinates': (-104.1864141, 31.65136749)}",Toyah,Texas,2.2,8.73,5.42
M 0 4 7km WNW of Cobb CA,2022-04-13T06:41:16.397Z,2022-04-13 06:41:16.397000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73717746,"{'type': 'Point', 'coordinates': (-122.80233, 38.8354988)}",Cobb,CA,0.4,2.30,1.43
M 4 6 132 km WNW of Naha Japan,2022-04-13T06:53:28.040Z,2022-04-13 06:53:28.040000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h1np,"{'type': 'Point', 'coordinates': (126.4946, 26.7503)}",Naha,Japan,4.6,10.00,6.21
M 1 1 31 km SE of Mina Nevada,2022-04-13T17:29:55.361Z,2022-04-13 17:29:55.361000,https://earthquake.usgs.gov/earthquakes/eventpage/nn00837106,"{'type': 'Point', 'coordinates': (-117.8919, 38.168)}",Mina,Nevada,1.1,10.90,6.77
M 0 4 6km NW of The Geysers CA,2022-04-13T05:53:16.108Z,2022-04-13 05:53:16.108000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73717731,"{'type': 'Point', 'coordinates': (-122.8024979, 38.8218346)}",Geysers,CA,0.4,2.31,1.44
M 0 9 8km W of Cobb CA,2022-04-13T05:41:17.022Z,2022-04-13 05:41:17.022000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73717726,"{'type': 'Point', 'coordinates': (-122.8170013, 38.8359985)}",Cobb,CA,0.9,1.57,0.98
M 2 1 11 km ENE of Pāhala Hawaii,2022-04-13T05:20:08.380Z,2022-04-13 05:20:08.380000,https://earthquake.usgs.gov/earthquakes/eventpage/hv72982372,"{'type': 'Point', 'coordinates': (-155.370498657227, 19.2251663208008)}",Pāhala,Hawaii,2.1,33.58,20.87
M 1 8 88 km SSW of Unalaska Alaska,2022-04-13T21:08:10.319Z,2022-04-13 21:08:10.319000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224qfexx9,"{'type': 'Point', 'coordinates': (-166.8053, 53.0932)}",Unalaska,Alaska,1.8,19.40,12.05
M 0 6 7 km N of West Yellowstone Montana,2022-04-13T13:20:23.090Z,2022-04-13 13:20:23.090000,https://earthquake.usgs.gov/earthquakes/eventpage/uu60491287,"{'type': 'Point', 'coordinates': (-111.0866667, 44.7328333)}",Yellowstone,Montana,0.6,10.77,6.69
M 2 0 5 km SSE of Pāhala Hawaii,2022-04-13T05:07:47.530Z,2022-04-13 05:07:47.530000,https://earthquake.usgs.gov/earthquakes/eventpage/hv72982362,"{'type': 'Point', 'coordinates': (-155.467330932617, 19.1553325653076)}",Pāhala,Hawaii,2.0,33.92,21.08
M 0 9 7 km SE of West Yellowstone Montana,2022-04-13T13:55:51.380Z,2022-04-13 13:55:51.380000,https://earthquake.usgs.gov/earthquakes/eventpage/uu60491282,"{'type': 'Point', 'coordinates': (-111.049, 44.6098333)}",Yellowstone,Montana,0.9,7.46,4.64
M 1 1 7 km ENE of Big Lake Alaska,2022-04-13T05:17:58.814Z,2022-04-13 05:17:58.814000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224qfbyt5,"{'type': 'Point', 'coordinates': (-149.8277, 61.5507)}",Lake,Alaska,1.1,51.90,32.25
M 0 9 22 km N of Four Mile Road Alaska,2022-04-13T05:00:49.967Z,2022-04-13 05:00:49.967000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224qf2zhy,"{'type': 'Point', 'coordinates': (-149.1683, 64.8055)}",Road,Alaska,0.9,25.40,15.78
M 4 3 148 km NE of Lospalos Timor Leste,2022-04-15T00:10:10.040Z,2022-04-15 00:10:10.040000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h1na,"{'type': 'Point', 'coordinates': (127.8459, -7.4742)}",Timor,Leste,4.3,160.16,99.52
M 0 5 7km WNW of Cobb CA,2022-04-13T08:42:14.122Z,2022-04-13 08:42:14.122000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73717711,"{'type': 'Point', 'coordinates': (-122.8015, 38.8371667)}",Cobb,CA,0.5,2.43,1.51
M 2 1 56 km NW of Toyah Texas,2022-04-13T19:24:28.406Z,2022-04-13 19:24:28.406000,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022hest,"{'type': 'Point', 'coordinates': (-104.2488011, 31.64553457)}",Toyah,Texas,2.1,9.65,6.00
M 0 4 64 km ENE of Pedro Bay Alaska,2022-04-13T21:35:07.340Z,2022-04-13 21:35:07.340000,https://earthquake.usgs.gov/earthquakes/eventpage/av91536906,"{'type': 'Point', 'coordinates': (-153.066333333333, 60.0456666666667)}",Bay,Alaska,0.4,2.65,1.65
M 1 4 33 km SE of Mina Nevada,2022-04-13T17:11:21.051Z,2022-04-13 17:11:21.051000,https://earthquake.usgs.gov/earthquakes/eventpage/nn00837104,"{'type': 'Point', 'coordinates': (-117.8369, 38.1824)}",Mina,Nevada,1.4,8.90,5.53
M 2 3 50 km SSE of Denali National Park Alaska,2022-04-13T04:47:22.194Z,2022-04-13 04:47:22.194000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224qey78h,"{'type': 'Point', 'coordinates': (-151.4816, 63.1017)}",Park,Alaska,2.3,2.00,1.24
M 0 5 9km SSW of Idyllwild CA,2022-04-13T15:36:04.628Z,2022-04-13 15:36:04.628000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39991199,"{'type': 'Point', 'coordinates': (-116.7693333, 33.6716667)}",Idyllwild,CA,0.5,10.95,6.80
M 0 7 5 km ENE of Mount Olympus Utah,2022-04-13T20:43:52.110Z,2022-04-13 20:43:52.110000,https://earthquake.usgs.gov/earthquakes/eventpage/uu60491277,"{'type': 'Point', 'coordinates': (-111.7325, 40.7106667)}",Olympus,Utah,0.7,5.34,3.32
M 0 9 7km WNW of Cobb CA,2022-04-13T04:45:13.812Z,2022-04-13 04:45:13.812000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73717706,"{'type': 'Point', 'coordinates': (-122.8001633, 38.836834)}",Cobb,CA,0.9,1.65,1.03
M 2 0 1 km SSW of Tallaboa Puerto Rico,2022-04-13T04:39:45.330Z,2022-04-13 04:39:45.330000,https://earthquake.usgs.gov/earthquakes/eventpage/pr71344418,"{'type': 'Point', 'coordinates': (-66.7231666666667, 17.9841666666667)}",Puerto,Rico,2.0,11.01,6.84
M 1 0 8km WNW of Cobb CA,2022-04-13T04:34:12.605Z,2022-04-13 04:34:12.605000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73717701,"{'type': 'Point', 'coordinates': (-122.8108368, 38.8361664)}",Cobb,CA,1.0,1.94,1.21
M 2 0 6 km SSE of Anchorage Alaska,2022-04-13T06:05:57.830Z,2022-04-13 06:05:57.830000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224qerdw6,"{'type': 'Point', 'coordinates': (-149.8662, 61.1582)}",Anchorage,Alaska,2.0,19.20,11.93
M 1 9 6km NW of The Geysers CA,2022-04-13T10:32:12.849Z,2022-04-13 10:32:12.849000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73717696,"{'type': 'Point', 'coordinates': (-122.8013333, 38.823)}",Geysers,CA,1.9,3.08,1.91
M 1 1 8 km N of West Yellowstone Montana,2022-04-13T14:12:52.290Z,2022-04-13 14:12:52.290000,https://earthquake.usgs.gov/earthquakes/eventpage/uu60491272,"{'type': 'Point', 'coordinates': (-111.0893333, 44.7368333)}",Yellowstone,Montana,1.1,10.97,6.82
M 0 9 60 km E of Port Alsworth Alaska,2022-04-13T04:00:12.510Z,2022-04-13 04:00:12.510000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224qehinm,"{'type': 'Point', 'coordinates': (-153.2211, 60.1774)}",Alsworth,Alaska,0.9,39.70,24.67
M 2 0 4 km SW of Guánica Puerto Rico,2022-04-13T04:04:07.970Z,2022-04-13 04:04:07.970000,https://earthquake.usgs.gov/earthquakes/eventpage/pr71344408,"{'type': 'Point', 'coordinates': (-66.9413333333333, 17.947)}",Puerto,Rico,2.0,14.67,9.12
M 1 8 5 km ENE of Pāhala Hawaii,2022-04-13T03:54:20.460Z,2022-04-13 03:54:20.460000,https://earthquake.usgs.gov/earthquakes/eventpage/hv72982297,"{'type': 'Point', 'coordinates': (-155.426666259766, 19.2205009460449)}",Pāhala,Hawaii,1.8,33.13,20.59
M 1 0 6km NW of The Geysers CA,2022-04-13T04:21:14.515Z,2022-04-13 04:21:14.515000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73717691,"{'type': 'Point', 'coordinates': (-122.8028336, 38.8223343)}",Geysers,CA,1.0,2.70,1.68
M 1 8 8 km E of Pāhala Hawaii,2022-04-13T03:49:10.660Z,2022-04-13 03:49:10.660000,https://earthquake.usgs.gov/earthquakes/eventpage/hv72982292,"{'type': 'Point', 'coordinates': (-155.394332885742, 19.191333770752)}",Pāhala,Hawaii,1.8,31.69,19.69
M 0 4 8 km N of West Yellowstone Montana,2022-04-13T15:24:35.830Z,2022-04-13 15:24:35.830000,https://earthquake.usgs.gov/earthquakes/eventpage/uu60491267,"{'type': 'Point', 'coordinates': (-111.0903333, 44.7338333)}",Yellowstone,Montana,0.4,11.49,7.14
M 4 0 75 km ESE of Arica Chile,2022-04-15T00:01:07.040Z,2022-04-15 00:01:07.040000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h1ms,"{'type': 'Point', 'coordinates': (-69.6216, -18.7052)}",Arica,Chile,4.0,121.30,75.37
M 2 1 4 km SSE of Pāhala Hawaii,2022-04-13T03:44:08.420Z,2022-04-13 03:44:08.420000,https://earthquake.usgs.gov/earthquakes/eventpage/hv72982287,"{'type': 'Point', 'coordinates': (-155.460327148438, 19.1646671295166)}",Pāhala,Hawaii,2.1,33.12,20.58
M 4 1 132 km N of Calama Chile,2022-04-14T23:53:03.040Z,2022-04-14 23:53:03.040000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h1mn,"{'type': 'Point', 'coordinates': (-68.8304, -21.2594)}",Calama,Chile,4.1,118.63,73.71
M 1 6 16 km ESE of Ninilchik Alaska,2022-04-13T03:45:06.823Z,2022-04-13 03:45:06.823000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224qec7lq,"{'type': 'Point', 'coordinates': (-151.4121, 59.9758)}",Ninilchik,Alaska,1.6,51.40,31.94
M 1 2 21 km WSW of Denali Park Alaska,2022-04-13T03:36:34.782Z,2022-04-13 03:36:34.782000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224qec4pb,"{'type': 'Point', 'coordinates': (-149.3425, 63.6886)}",Park,Alaska,1.2,8.70,5.41
M 1 1 9km NNE of Alum Rock CA,2022-04-13T10:06:12.656Z,2022-04-13 10:06:12.656000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73717686,"{'type': 'Point', 'coordinates': (-121.7876667, 37.4375)}",Rock,CA,1.1,5.70,3.54
M 1 9 81 km E of Wiseman Alaska,2022-04-13T03:32:59.226Z,2022-04-13 03:32:59.226000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224qebdtt,"{'type': 'Point', 'coordinates': (-148.2317, 67.5503)}",Wiseman,Alaska,1.9,7.20,4.47
M 0 5 7 km N of West Yellowstone Montana,2022-04-13T15:21:28.540Z,2022-04-13 15:21:28.540000,https://earthquake.usgs.gov/earthquakes/eventpage/uu60491257,"{'type': 'Point', 'coordinates': (-111.0981667, 44.727)}",Yellowstone,Montana,0.5,11.05,6.87
M 0 5 7 km N of West Yellowstone Montana,2022-04-13T15:17:50.540Z,2022-04-13 15:17:50.540000,https://earthquake.usgs.gov/earthquakes/eventpage/uu60491252,"{'type': 'Point', 'coordinates': (-111.0951667, 44.7326667)}",Yellowstone,Montana,0.5,11.99,7.45
M 0 9 16km W of Searles Valley CA,2022-04-13T17:41:18.132Z,2022-04-13 17:41:18.132000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39991175,"{'type': 'Point', 'coordinates': (-117.5821667, 35.7646667)}",Valley,CA,0.9,7.77,4.83
M 4 3 10 km WSW of Acajutla El Salvador,2022-04-14T23:35:42.040Z,2022-04-14 23:35:42.040000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h1m0,"{'type': 'Point', 'coordinates': (-89.9158, 13.5581)}",El,Salvador,4.3,77.41,48.10
M 1 2 28 km NNW of Sutton Alpine Alaska,2022-04-13T03:23:22.920Z,2022-04-13 03:23:22.920000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224qe7gvg,"{'type': 'Point', 'coordinates': (-148.9558, 62.0184)}",Alpine,Alaska,1.2,41.90,26.04
M 1 9 7 km N of West Yellowstone Montana,2022-04-13T13:15:44.330Z,2022-04-13 13:15:44.330000,https://earthquake.usgs.gov/earthquakes/eventpage/uu60491247,"{'type': 'Point', 'coordinates': (-111.0955, 44.7318333)}",Yellowstone,Montana,1.9,11.92,7.41
M 1 5 46 km SE of Denali National Park Alaska,2022-04-13T03:20:44.330Z,2022-04-13 03:20:44.330000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224qe64f4,"{'type': 'Point', 'coordinates': (-151.0545, 63.2474)}",Park,Alaska,1.5,8.50,5.28
M 0 8 51 km WNW of Beatty Nevada,2022-04-13T19:51:49.841Z,2022-04-13 19:51:49.841000,https://earthquake.usgs.gov/earthquakes/eventpage/nn00837127,"{'type': 'Point', 'coordinates': (-117.2532, 37.149)}",Beatty,Nevada,0.8,0.00,0.00
M 1 2 5km S of Idyllwild CA,2022-04-13T13:34:24.530Z,2022-04-13 13:34:24.530000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39991167,"{'type': 'Point', 'coordinates': (-116.7096667, 33.6953333)}",Idyllwild,CA,1.2,17.44,10.84
M 1 0 3 km ESE of Big Lake Alaska,2022-04-13T03:08:12.888Z,2022-04-13 03:08:12.888000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224qe5bzz,"{'type': 'Point', 'coordinates': (-149.9053, 61.5062)}",Lake,Alaska,1.0,45.20,28.09
M 6 1 27 km SSW of Rabaul Papua New Guinea,2022-04-14T23:00:55.702Z,2022-04-14 23:00:55.702000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h1lv,"{'type': 'Point', 'coordinates': (152.0312, -4.4089)}",New,Guinea,6.1,149.00,92.58
M 1 5 54 km SE of Denali National Park Alaska,2022-04-13T03:04:03.651Z,2022-04-13 03:04:03.651000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224qdvgsy,"{'type': 'Point', 'coordinates': (-150.916, 63.2149)}",Park,Alaska,1.5,0.00,0.00
M 0 6 24 km E of Mono City California,2022-04-13T19:42:33.123Z,2022-04-13 19:42:33.123000,https://earthquake.usgs.gov/earthquakes/eventpage/nn00837126,"{'type': 'Point', 'coordinates': (-118.871, 38.0733)}",City,California,0.6,13.50,8.39
M 1 0 7 km N of West Yellowstone Montana,2022-04-13T15:11:38.600Z,2022-04-13 15:11:38.600000,https://earthquake.usgs.gov/earthquakes/eventpage/uu60491242,"{'type': 'Point', 'coordinates': (-111.1013333, 44.7291667)}",Yellowstone,Montana,1.0,11.53,7.16
M 0 5 6 km SW of Corinne Utah,2022-04-13T15:06:28.240Z,2022-04-13 15:06:28.240000,https://earthquake.usgs.gov/earthquakes/eventpage/uu60491237,"{'type': 'Point', 'coordinates': (-112.1681667, 41.5085)}",Corinne,Utah,0.5,1.29,0.80
M 2 3 1 km SW of Pāhala Hawaii,2022-04-14T22:15:34.040Z,2022-04-14 22:15:34.040000,https://earthquake.usgs.gov/earthquakes/eventpage/hv72982242,"{'type': 'Point', 'coordinates': (-155.490997314453, 19.1926670074463)}",Pāhala,Hawaii,2.3,33.98,21.11
M 1 8 49 km SSE of Denali National Park Alaska,2022-04-13T02:44:47.021Z,2022-04-13 02:44:47.021000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224qdru12,"{'type': 'Point', 'coordinates': (-151.515, 63.1036)}",Park,Alaska,1.8,0.00,0.00
M 1 0 5km WNW of The Geysers CA,2022-04-13T02:37:46.974Z,2022-04-13 02:37:46.974000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73717676,"{'type': 'Point', 'coordinates': (-122.807663, 38.7931671)}",Geysers,CA,1.0,3.40,2.11
M 0 8 6km NW of The Geysers CA,2022-04-13T05:14:12.856Z,2022-04-13 05:14:12.856000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73717671,"{'type': 'Point', 'coordinates': (-122.8014984, 38.821167)}",Geysers,CA,0.8,2.66,1.65
M 5 4 89 km W of Sola Vanuatu,2022-04-14T21:44:29.318Z,2022-04-14 21:44:29.318000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h1lp,"{'type': 'Point', 'coordinates': (166.7418, -13.7229)}",Sola,Vanuatu,5.4,17.00,10.56
M 2 0 62 km W of Anchor Point Alaska,2022-04-13T02:35:30.012Z,2022-04-13 02:35:30.012000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224qdpuhe,"{'type': 'Point', 'coordinates': (-152.9341, 59.8266)}",Point,Alaska,2.0,102.00,63.38
M 0 4 5km WNW of The Geysers CA,2022-04-13T03:19:13.149Z,2022-04-13 03:19:13.149000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73717661,"{'type': 'Point', 'coordinates': (-122.8054962, 38.7948341)}",Geysers,CA,0.4,3.15,1.96
M 1 1 17 km SSE of Waynoka Oklahoma,2022-04-14T13:05:01.910Z,2022-04-14 13:05:01.910000,https://earthquake.usgs.gov/earthquakes/eventpage/ok2022heoc,"{'type': 'Point', 'coordinates': (-98.772, 36.44866667)}",Waynoka,Oklahoma,1.1,9.68,6.01
M 4 1 122 km NW of Clemencia Colombia,2022-04-14T21:14:30.040Z,2022-04-14 21:14:30.040000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h1ll,"{'type': 'Point', 'coordinates': (-76.1172, 11.3457)}",Clemencia,Colombia,4.1,10.00,6.21
M 0 8 5km WNW of The Geysers CA,2022-04-13T04:21:13.515Z,2022-04-13 04:21:13.515000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73717651,"{'type': 'Point', 'coordinates': (-122.8073349, 38.7938347)}",Geysers,CA,0.8,3.11,1.93
M 0 7 32 km NE of Milford Utah,2022-04-13T13:34:47.220Z,2022-04-13 13:34:47.220000,https://earthquake.usgs.gov/earthquakes/eventpage/uu60491232,"{'type': 'Point', 'coordinates': (-112.7211667, 38.5775)}",Milford,Utah,0.7,4.44,2.76
M 0 7 6km NW of The Geysers CA,2022-04-13T03:55:12.378Z,2022-04-13 03:55:12.378000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73717646,"{'type': 'Point', 'coordinates': (-122.8016663, 38.8226662)}",Geysers,CA,0.7,2.79,1.73
M 0 8 6km NW of The Geysers CA,2022-04-13T03:28:12.207Z,2022-04-13 03:28:12.207000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73717641,"{'type': 'Point', 'coordinates': (-122.8021698, 38.8226662)}",Geysers,CA,0.8,2.79,1.73
M 1 2 7km WNW of Cobb CA,2022-04-13T06:33:14.345Z,2022-04-13 06:33:14.345000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73717636,"{'type': 'Point', 'coordinates': (-122.8008333, 38.8363333)}",Cobb,CA,1.2,2.24,1.39
M 1 1 42 km NNW of Glacier View Alaska,2022-04-13T02:01:24.192Z,2022-04-13 02:01:24.192000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224qdauq6,"{'type': 'Point', 'coordinates': (-148.0746, 62.1315)}",View,Alaska,1.1,33.50,20.82
M 2 2 3 km N of Yaurel Puerto Rico,2022-04-13T02:13:35.210Z,2022-04-13 02:13:35.210000,https://earthquake.usgs.gov/earthquakes/eventpage/pr71344393,"{'type': 'Point', 'coordinates': (-66.0623333333333, 18.0603333333333)}",Puerto,Rico,2.2,4.66,2.90
M 1 8 5 km E of Pāhala Hawaii,2022-04-13T01:54:53.550Z,2022-04-13 01:54:53.550000,https://earthquake.usgs.gov/earthquakes/eventpage/hv72982202,"{'type': 'Point', 'coordinates': (-155.424667358398, 19.2075004577637)}",Pāhala,Hawaii,1.8,31.60,19.64
M 0 4 7 km NNE of West Yellowstone Montana,2022-04-13T15:03:18.330Z,2022-04-13 15:03:18.330000,https://earthquake.usgs.gov/earthquakes/eventpage/uu60030484,"{'type': 'Point', 'coordinates': (-111.0758333, 44.7271667)}",Yellowstone,Montana,0.4,11.56,7.18
